

0,21950314.0
10,21950314.0
20,21950314.0
30,21955714.0
40,21956014.0
50,21957914.0
60,21958214.0
70,21958414.0
80,21958814.0
90,21958914.0
100,21959114.0
110,21959214.0
120,21959414.0
130,21959514.0
140,21959714.0
150,21960014.0
160,21960214.0
170,21960214.0
180,21960314.0
190,21960414.0
200,21960414.0
210,21960814.0
220,21960814.0
230,21960814.0
240,21960914.0
250,21960914.0
260,21961314.0
270,21961314.0
280,21961514.0
290,21961514.0
300,21961614.0
310,21961614.0
320,21961614.0
330,21961614.0
340,21961614.0
350,21961714.0
360,21961714.0
370,21961714.0
380,21961714.0
390,21961714.0
400,21961714.0
410,21961714.0
420,21961714.0
430,21961714.0
440,21961714.0
450,21961714.0
460,21961714.0
470,21961714.0
480,21961814.0
490,21961814.0
500,21961914.0
510,21961914.0
520,21961914.0
530,21961914.0
540,21961914.0
550,21962014.0
560,21962014.0
570,21962014.0
580,21962014.0
590,21962014.0
600,21962014.0
610,21962014.0
620,21962114.0
630,21962114.0
640,21962114.0
650,21962114.0
660,21962114.0
670,21962114.0
680,21962114.0
690,21962114.0
700,21962114.0
710,21962114.0
720,21962114.0
730,21962214.0
740,21962214.0
750,21962214.0
760,21962214.0
770,21962214.0
780,21962214.0
790,21962214.0
800,21962214.0
810,21962214.0
820,21962214.0
830,21962314.0
840,21962314.0
850,21962414.0
860,21962414.0
870,21962414.0
880,21962414.0
890,21962414.0
900,21962514.0
910,21962514.0
920,21962514.0
930,21962514.0
940,21962514.0
950,21962514.0
960,21962514.0
970,21962514.0
980,21962514.0
990,21962514.0
1000,21962514.0
1010,21962514.0
1020,21962514.0
1030,21962514.0
1040,21962514.0
1050,21962514.0
1060,21962514.0
1070,21962514.0
1080,21962514.0
1090,21962514.0
1100,21962514.0
1110,21962514.0
1120,21962514.0
1130,21962514.0
1140,21962514.0
1150,21962514.0
1160,21962614.0
1170,21962614.0
1180,21962614.0
1190,21962614.0
1200,21962614.0
1210,21962614.0
1220,21962614.0
1230,21962614.0
1240,21962614.0
1250,21962614.0
1260,21962614.0
1270,21962614.0
1280,21962614.0
1290,21962614.0
1300,21962614.0
1310,21962614.0
1320,21962614.0
1330,21962614.0
1340,21962614.0
1350,21962614.0
1360,21962614.0
1370,21962614.0
1380,21962614.0
1390,21962614.0
1400,21962614.0
1410,21962614.0
1420,21962614.0
1430,21962614.0
1440,21962614.0
1450,21962614.0
1460,21962614.0
1470,21962614.0
1480,21962614.0
1490,21962614.0
1500,21962614.0
1510,21962614.0
1520,21962614.0
1530,21962614.0
1540,21962614.0
1550,21962614.0
1560,21962614.0
1570,21962614.0
1580,21962614.0
1590,21962614.0
1600,21962614.0
1610,21962614.0
1620,21962614.0
1630,21962614.0
1640,21962614.0
1650,21962614.0
1660,21962614.0
1670,21962614.0
1680,21962614.0
1690,21962614.0
1700,21962614.0
1710,21962614.0
1720,21962614.0
1730,21962614.0
1740,21962614.0
1750,21962614.0
1760,21962614.0
1770,21962614.0
1780,21962614.0
1790,21962614.0
1800,21962614.0
1810,21962614.0
1820,21962614.0
1830,21962614.0
1840,21962614.0
1850,21962614.0
1860,21962614.0
1870,21962614.0
1880,21962614.0
1890,21962614.0
1900,21962614.0
1910,21962614.0
1920,21962614.0
1930,21962614.0
1940,21962614.0
1950,21962614.0
1960,21962614.0
1970,21962714.0
1980,21962714.0
1990,21962714.0
2000,21962714.0
2010,21962714.0
2020,21962714.0
2030,21962714.0
2040,21962714.0
2050,21962714.0
2060,21962714.0
2070,21962714.0
2080,21962714.0
2090,21962714.0
2100,21962714.0
2110,21962714.0
2120,21962814.0
2130,21962814.0
2140,21962814.0
2150,21962814.0
2160,21962814.0
2170,21962814.0
2180,21962814.0
2190,21962814.0
2200,21962814.0
2210,21962814.0
2220,21962814.0
2230,21962814.0
2240,21962814.0
2250,21962814.0
2260,21962814.0
2270,21962814.0
2280,21962814.0
2290,21962814.0
2300,21962814.0
2310,21962814.0
2320,21962814.0
2330,21962814.0
2340,21962914.0
2350,21962914.0
2360,21962981.0
2370,21962981.0
2380,21963021.0
2390,21963021.0
2400,21963021.0
2403.120161294937,21963049.0
