

0,21948687.0
10,21948687.0
20,21948687.0
30,21955087.0
40,21956087.0
50,21956087.0
60,21956387.0
70,21956787.0
80,21956787.0
90,21957387.0
100,21957387.0
110,21957387.0
120,21957787.0
130,21958287.0
140,21958587.0
150,21958587.0
160,21958687.0
170,21958987.0
180,21958987.0
190,21959187.0
200,21959187.0
210,21959287.0
220,21959287.0
230,21959487.0
240,21959687.0
250,21959687.0
260,21959687.0
270,21959687.0
280,21959687.0
290,21959787.0
300,21959787.0
310,21959787.0
320,21959887.0
330,21960087.0
340,21960087.0
350,21960087.0
360,21960087.0
370,21960187.0
380,21960287.0
390,21960287.0
400,21960387.0
410,21960387.0
420,21960387.0
430,21960687.0
440,21960687.0
450,21960687.0
460,21960687.0
470,21960687.0
480,21960687.0
490,21960687.0
500,21960787.0
510,21960887.0
520,21960887.0
530,21960887.0
540,21960887.0
550,21960887.0
560,21960887.0
570,21960987.0
580,21960987.0
590,21961087.0
600,21961087.0
610,21961087.0
620,21961087.0
630,21961087.0
640,21961087.0
650,21961187.0
660,21961187.0
670,21961187.0
680,21961287.0
690,21961487.0
700,21961487.0
710,21961487.0
720,21961487.0
730,21961487.0
740,21961487.0
750,21961587.0
760,21961587.0
770,21961587.0
780,21961587.0
790,21961687.0
800,21961687.0
810,21961687.0
820,21961687.0
830,21961687.0
840,21961687.0
850,21961687.0
860,21961787.0
870,21961787.0
880,21961787.0
890,21961787.0
900,21961787.0
910,21961887.0
920,21961887.0
930,21961887.0
940,21961887.0
950,21961887.0
960,21961887.0
970,21961887.0
980,21961887.0
990,21961887.0
1000,21961887.0
1010,21961887.0
1020,21961887.0
1030,21961887.0
1040,21961887.0
1050,21961887.0
1060,21961887.0
1070,21961887.0
1080,21961887.0
1090,21961887.0
1100,21961887.0
1110,21961887.0
1120,21961887.0
1130,21961887.0
1140,21961887.0
1150,21961887.0
1160,21961887.0
1170,21961887.0
1180,21961987.0
1190,21961987.0
1200,21961987.0
1210,21961987.0
1220,21961987.0
1230,21961987.0
1240,21961987.0
1250,21961987.0
1260,21961987.0
1270,21961987.0
1280,21961987.0
1290,21961987.0
1300,21961987.0
1310,21962087.0
1320,21962087.0
1330,21962087.0
1340,21962087.0
1350,21962087.0
1360,21962087.0
1370,21962087.0
1380,21962087.0
1390,21962087.0
1400,21962087.0
1410,21962087.0
1420,21962087.0
1430,21962187.0
1440,21962187.0
1450,21962187.0
1460,21962187.0
1470,21962187.0
1480,21962287.0
1490,21962287.0
1500,21962287.0
1510,21962287.0
1520,21962287.0
1530,21962287.0
1540,21962287.0
1550,21962287.0
1560,21962287.0
1570,21962287.0
1580,21962287.0
1590,21962287.0
1600,21962287.0
1610,21962387.0
1620,21962387.0
1630,21962387.0
1640,21962387.0
1650,21962387.0
1660,21962387.0
1670,21962387.0
1680,21962387.0
1690,21962387.0
1700,21962387.0
1710,21962387.0
1720,21962387.0
1730,21962387.0
1740,21962387.0
1750,21962387.0
1760,21962387.0
1770,21962568.0
1780,21962568.0
1787.3659603595734,21962624.0
